order_id,order_date,customer_id,product_id,store_id,quantity,unit_price_zar,discount,subtotal_zar,vat_zar,total_zar,payment_method,sales_channel,order_status
9276,2024-03-11,463.0,19,2,1,2968.91,0.05,2968.91,445.34,3414.25,Card,Online,Returned
9277,2024-12-02,2059.0,4,3,2,5989.4,0.0,11978.8,1796.82,13775.62,Cash,Web,Completed
9278,2024-05-17,1003.0,10,5,1,2931.22,0.0,2931.22,439.68,3370.9,Card,Web,Completed
9279,2024-02-03,1183.0,18,10,2,1481.68,0.0,2963.36,444.5,3407.86,Debit Card,Online,Returned
9280,2024-08-27,1495.0,7,5,3,2179.18,0.0,6537.54,980.63,7518.17,Debit Card,Store,Cancelled
9281,2024-08-24,1135.0,11,3,1,227.1,0.15,227.1,34.06,261.16,SnapScan,Online,Returned
9282,2024-01-12,674.0,2,6,1,843.55,0.2,843.55,126.53,970.08,SnapScan,Online,Returned
9283,2024-07-18,1074.0,14,9,4,360.35,0.2,1441.4,216.21,1657.61,SnapScan,Online,Completed
9284,2025-06-22,1270.0,1,10,3,12154.24,0.05,36462.72,5469.41,41932.13,SnapScan,Online,Cancelled
9285,2025-03-13,1590.0,9,9,3,1209.48,0.15,3628.44,544.27,4172.71,SnapScan,Online,Cancelled
9286,2025-06-18,1491.0,6,4,1,4695.56,0.15,4695.56,704.33,5399.89,Card,Web,Completed
9287,2024-01-06,637.0,6,8,1,5524.19,0.0,5524.19,828.63,6352.82,PayFast,Online,Returned
9288,2025-05-11,1390.0,15,4,2,2165.68,0.15,4331.36,649.7,4981.06,EFT,Phone,Completed
9289,2024-06-26,160.0,3,10,1,5497.79,0.15,5497.79,824.67,6322.46,Debit Card,Web,Completed
9290,2024-05-02,1932.0,1,4,1,10235.15,0.2,10235.15,1535.27,11770.42,Card,Online,Completed
9291,2024-05-30,143.0,19,9,1,3125.17,0.0,3125.17,468.78,3593.95,Debit Card,Web,Completed
9292,2024-03-19,2021.0,11,4,1,267.18,0.0,267.18,40.08,307.26,Cash,Online,Cancelled
9293,2025-10-02,906.0,3,6,1,6144.59,0.05,6144.59,921.69,7066.28,Cash,Web,Cancelled
9294,2025-10-15,1171.0,11,1,2,267.18,0.0,534.36,80.15,614.51,Debit Card,Online,Completed
9295,2024-01-29,2043.0,17,4,1,6792.32,0.05,6792.32,1018.85,7811.17,Cash,Store,Completed
9296,2025-01-24,1507.0,17,4,4,6434.83,0.1,25739.32,3860.9,29600.22,SnapScan,Web,Pending
9297,2024-03-20,1627.0,13,9,1,9951.66,0.05,9951.66,1492.75,11444.41,Card,Store,Pending
9298,2024-06-23,673.0,4,9,3,5090.99,0.15,15272.97,2290.95,17563.92,Cash,Online,Completed
9299,2024-04-20,661.0,4,9,1,5390.46,0.1,5390.46,808.57,6199.03,Cash,Online,Cancelled
9300,2024-03-21,1117.0,8,3,3,522.26,0.05,1566.78,235.02,1801.8,PayFast,Phone,Completed
9301,2024-04-28,1042.0,19,5,1,2968.91,0.05,2968.91,445.34,3414.25,Debit Card,Web,Pending
9302,2025-06-22,1997.0,14,10,10,405.4,0.1,4054.0,608.1,4662.1,SnapScan,Store,Cancelled
9303,2025-09-26,243.0,20,10,3,2835.15,0.0,8505.45,1275.82,9781.27,Debit Card,Store,Completed
9304,2024-03-26,520.0,20,4,2,2409.88,0.15,4819.76,722.96,5542.72,Debit Card,Online,Cancelled
9305,2025-03-15,991.0,2,10,1,1054.44,0.0,1054.44,158.17,1212.61,EFT,Store,Completed
9306,2025-08-17,1022.0,4,6,1,4791.52,0.2,4791.52,718.73,5510.25,Cash,Online,Cancelled
9307,2025-02-09,127.0,12,10,1,3177.76,0.0,3177.76,476.66,3654.42,PayFast,Store,Completed
9308,2025-06-13,1012.0,11,2,3,267.18,0.0,801.54,120.23,921.77,Card,Phone,Returned
9309,2024-04-20,74.0,1,9,2,11514.55,0.1,23029.1,3454.36,26483.46,EFT,Online,Completed
9310,2025-10-10,995.0,5,9,2,12218.46,0.0,24436.92,3665.54,28102.46,Cash,Store,Completed
9311,2024-11-22,1232.0,6,5,3,4971.77,0.1,14915.31,2237.3,17152.61,EFT,Online,Completed
9312,2024-10-24,1633.0,4,3,1,4791.52,0.2,4791.52,718.73,5510.25,EFT,Store,Completed
9313,2024-08-30,415.0,13,8,1,8380.34,0.2,8380.34,1257.05,9637.39,EFT,Online,Cancelled
9314,2024-06-19,1149.0,9,6,5,1422.92,0.0,7114.6,1067.19,8181.79,PayFast,Phone,Returned
9315,2024-06-13,1198.0,3,4,1,6467.99,0.0,6467.99,970.2,7438.19,Debit Card,Online,Completed
9316,2025-12-13,1389.0,8,10,1,549.75,0.0,549.75,82.46,632.21,SnapScan,Online,Pending
9317,2024-11-22,445.0,11,2,5,253.82,0.05,1269.1,190.36,1459.46,Cash,Online,Completed
9318,2024-07-19,362.0,19,4,1,3125.17,0.0,3125.17,468.78,3593.95,EFT,Phone,Completed
9319,2024-05-25,1118.0,13,2,2,10475.43,0.0,20950.86,3142.63,24093.49,EFT,Online,Pending
9320,2024-06-09,412.0,7,3,1,2179.18,0.0,2179.18,326.88,2506.06,Card,Unknown,Cancelled
9321,2024-10-26,418.0,2,2,2,1054.44,0.0,2108.88,316.33,2425.21,EFT,Store,Cancelled
9322,2024-09-23,1126.0,8,8,2,549.75,0.0,1099.5,164.92,1264.42,EFT,Online,Pending
9323,2025-02-23,599.0,19,9,4,3125.17,0.0,12500.68,1875.1,14375.78,SnapScan,Store,Returned
9324,2024-12-26,2068.0,13,4,3,8380.34,0.2,25141.02,3771.15,28912.17,Cash,Store,Completed
9325,2024-04-09,24.0,9,4,2,1422.92,0.0,2845.84,426.88,3272.72,Card,Phone,Completed
9326,2024-04-09,228.0,20,10,2,2268.12,0.2,4536.24,680.44,5216.68,EFT,Store,Returned
9327,2024-04-15,1082.0,3,8,1,6467.99,0.0,6467.99,970.2,7438.19,Cash,Phone,Returned
9328,2024-10-05,223.0,6,3,3,4695.56,0.15,14086.68,2113.0,16199.68,EFT,Store,Completed
9329,2025-03-12,1272.0,18,9,1,1259.43,0.15,1259.43,188.91,1448.34,Card,Web,Completed
9330,2024-08-11,765.0,14,9,2,360.35,0.2,720.7,108.11,828.81,EFT,Phone,Completed
9331,2025-11-03,1364.0,7,9,1,2179.18,0.0,2179.18,326.88,2506.06,Debit Card,Store,Completed
9332,2025-02-16,350.0,12,1,1,2542.21,0.2,2542.21,381.33,2923.54,PayFast,Store,Completed
9333,2025-03-02,387.0,7,10,1,2179.18,0.0,2179.18,326.88,2506.06,PayFast,Phone,Cancelled
9334,2024-02-02,1861.0,8,5,2,522.26,0.05,1044.52,156.68,1201.2,PayFast,Online,Completed
9335,2024-04-06,1067.0,2,7,1,843.55,0.2,843.55,126.53,970.08,Unknown,Web,Pending
9336,2024-02-03,1298.0,9,7,3,1280.63,0.1,3841.89,576.28,4418.17,Card,Online,Completed
9337,2024-01-08,1185.0,13,6,1,10475.43,0.0,10475.43,1571.31,12046.74,Debit Card,Store,Completed
9338,2024-12-02,735.0,13,2,1,9427.89,0.1,9427.89,1414.18,10842.07,PayFast,Online,Completed
9339,2025-02-18,455.0,10,8,2,2931.22,0.0,5862.44,879.37,6741.81,SnapScan,Online,Cancelled
9340,2025-03-07,941.0,10,9,2,2344.98,0.2,4689.96,703.49,5393.45,Card,Unknown,Completed
9341,2025-12-07,1214.0,10,6,5,2491.54,0.15,12457.7,1868.65,14326.35,Cash,Online,Completed
9342,2024-06-04,1099.0,8,2,3,494.78,0.1,1484.34,222.65,1706.99,Card,Online,Completed
9343,2024-07-02,156.0,8,6,3,439.8,0.2,1319.4,197.91,1517.31,PayFast,Unknown,Completed
9344,2025-04-01,77.0,1,7,1,10874.85,0.15,10874.85,1631.23,12506.08,EFT,Phone,Completed
9345,2024-09-02,1053.0,6,4,2,4419.35,0.2,8838.7,1325.81,10164.51,EFT,Online,Completed
9346,2024-10-10,1855.0,16,4,1,5129.15,0.05,5129.15,769.37,5898.52,SnapScan,Store,Cancelled
9347,2025-09-23,1955.0,2,10,2,896.27,0.15,1792.54,268.88,2061.42,EFT,Store,Completed
9348,2025-09-05,1345.0,19,8,2,2656.39,0.15,5312.78,796.92,6109.7,PayFast,Web,Returned
9349,2024-06-14,1504.0,11,5,2,227.1,0.15,454.2,68.13,522.33,SnapScan,Store,Completed
9350,2025-06-02,1684.0,8,1,5,467.29,0.15,2336.45,350.47,2686.92,EFT,Online,Returned
9351,2024-11-29,483.0,12,10,2,3018.87,0.05,6037.74,905.66,6943.4,PayFast,Online,Cancelled
9352,2025-04-20,1967.0,19,9,1,3125.17,0.0,3125.17,468.78,3593.95,PayFast,Online,Completed
9353,2024-05-21,1850.0,19,8,2,3125.17,0.0,6250.34,937.55,7187.89,Debit Card,Online,Completed
9354,2025-12-20,1422.0,18,6,3,1481.68,0.0,4445.04,666.76,5111.8,SnapScan,Online,Completed
9355,2024-11-26,1357.0,12,7,3,3018.87,0.05,9056.61,1358.49,10415.1,Debit Card,Online,Returned
9356,2025-03-08,574.0,20,3,2,2551.64,0.1,5103.28,765.49,5868.77,SnapScan,Phone,Pending
9357,2025-10-08,337.0,12,6,1,3018.87,0.05,3018.87,452.83,3471.7,PayFast,Online,Completed
9358,2024-04-24,315.0,14,10,3,450.44,0.0,1351.32,202.7,1554.02,PayFast,Store,Completed
9359,2024-09-09,1085.0,4,6,1,5390.46,0.1,5390.46,808.57,6199.03,Card,Online,Completed
9360,2025-11-02,1756.0,17,10,1,5719.85,0.2,5719.85,857.98,6577.83,Cash,Online,Completed
9361,2024-09-04,683.0,2,10,3,1001.72,0.05,3005.16,450.77,3455.93,Cash,Store,Completed
9362,2025-02-27,2164.0,4,5,3,5090.99,0.15,15272.97,2290.95,17563.92,Unknown,Store,Completed
9363,2025-01-17,265.0,10,2,3,2931.22,0.0,8793.66,1319.05,10112.71,Cash,Store,Pending
9364,2025-07-19,538.0,3,2,1,6467.99,0.0,6467.99,970.2,7438.19,SnapScan,Phone,Returned
9365,2025-04-23,839.0,11,10,2,213.74,0.2,427.48,64.12,491.6,EFT,Phone,Pending
9366,2024-03-12,,12,2,1,2859.98,0.1,2859.98,429.0,3288.98,Card,Store,Returned
9367,2024-01-30,2026.0,17,5,1,6077.34,0.15,6077.34,911.6,6988.94,SnapScan,Web,Completed
9368,2025-01-05,1370.0,8,3,2,494.78,0.1,989.56,148.43,1137.99,Card,Phone,Pending
9369,2024-05-24,574.0,13,8,1,9951.66,0.05,9951.66,1492.75,11444.41,PayFast,Phone,Cancelled
9370,2025-01-20,1129.0,15,5,2,2547.86,0.0,5095.72,764.36,5860.08,SnapScan,Online,Returned
9371,2025-06-25,1025.0,14,6,4,450.44,0.0,1801.76,270.26,2072.02,EFT,Store,Completed
9372,2024-02-28,575.0,3,3,1,6144.59,0.05,6144.59,921.69,7066.28,EFT,Store,Returned
9373,2024-08-24,458.0,2,1,1,843.55,0.2,843.55,126.53,970.08,Card,Online,Completed
9374,2025-07-15,236.0,9,1,1,1422.92,0.0,1422.92,213.44,1636.36,Card,Phone,Cancelled
9375,2024-01-23,2065.0,14,10,10,450.44,0.0,4504.4,675.66,5180.06,SnapScan,Online,Completed
9376,2025-04-10,487.0,3,4,1,5497.79,0.15,5497.79,824.67,6322.46,PayFast,Online,Completed
9377,2024-09-04,147.0,17,7,2,7149.81,0.0,14299.62,2144.94,16444.56,Debit Card,Web,Completed
9378,2025-09-08,1994.0,1,8,1,12793.94,0.0,12793.94,1919.09,14713.03,EFT,Phone,Completed
9379,2024-03-30,2192.0,18,4,1,1259.43,0.15,1259.43,188.91,1448.34,PayFast,Web,Cancelled
9380,2024-03-24,242.0,9,1,3,1280.63,0.1,3841.89,576.28,4418.17,SnapScan,Phone,Completed
9381,2025-10-14,2088.0,1,1,1,11514.55,0.1,11514.55,1727.18,13241.73,Cash,Store,Completed
9382,2024-11-30,1430.0,16,7,1,5399.1,0.0,5399.1,809.87,6208.97,Card,Online,Returned
9383,2024-04-02,387.0,8,3,1,467.29,0.15,467.29,70.09,537.38,EFT,Online,Completed
9384,2025-04-10,1157.0,15,3,2,2038.29,0.2,4076.58,611.49,4688.07,Cash,Store,Completed
9385,2025-06-24,939.0,19,5,1,2812.65,0.1,2812.65,421.9,3234.55,Debit Card,Online,Completed
9386,2024-05-29,926.0,11,1,2,227.1,0.15,454.2,68.13,522.33,Cash,Store,Completed
9387,2025-03-24,2152.0,20,8,3,2835.15,0.0,8505.45,1275.82,9781.27,PayFast,Online,Completed
9388,2025-09-07,1739.0,13,7,1,9951.66,0.05,9951.66,1492.75,11444.41,Debit Card,Store,Pending
9389,2024-03-30,1432.0,19,2,1,2656.39,0.15,2656.39,398.46,3054.85,Cash,Online,Completed
9390,2025-12-30,878.0,11,2,3,253.82,0.05,761.46,114.22,875.68,Card,Store,Cancelled
9391,2024-12-06,976.0,16,8,4,5399.1,0.0,21596.4,3239.46,24835.86,PayFast,Online,Returned
9392,2025-02-14,1311.0,19,5,2,2500.14,0.2,5000.28,750.04,5750.32,PayFast,Web,Completed
9393,2024-04-18,1397.0,6,3,2,5247.98,0.05,10495.96,1574.39,12070.35,Cash,Online,Cancelled
9394,2025-09-06,220.0,15,2,3,2038.29,0.2,6114.87,917.23,7032.1,Cash,Store,Completed
9395,2024-10-11,221.0,2,3,1,949.0,0.1,949.0,142.35,1091.35,PayFast,Store,Completed
9396,2025-01-03,1554.0,17,1,1,5719.85,0.2,5719.85,857.98,6577.83,Debit Card,Online,Pending
9397,2025-06-11,1301.0,19,5,1,2968.91,0.05,2968.91,445.34,3414.25,EFT,Store,Pending
9398,2024-03-15,2103.0,11,4,1,227.1,0.15,227.1,34.06,261.16,PayFast,Store,Pending
9399,2025-04-28,130.0,6,4,3,5247.98,0.05,15743.94,2361.59,18105.53,Card,Phone,Cancelled
9400,2024-08-27,349.0,15,2,3,2547.86,0.0,7643.58,1146.54,8790.12,PayFast,Online,Completed
9401,2025-08-02,997.0,14,5,2,382.87,0.15,765.74,114.86,880.6,Card,Online,Returned
9402,2025-12-31,1219.0,13,2,4,8904.12,0.15,35616.48,5342.47,40958.95,Cash,Web,Completed
9403,2024-09-09,1702.0,20,3,1,2268.12,0.2,2268.12,340.22,2608.34,PayFast,Web,Completed
9404,2025-01-27,1100.0,6,6,1,5524.19,0.0,5524.19,828.63,6352.82,EFT,Store,Completed
9405,2024-04-16,835.0,8,10,2,549.75,0.0,1099.5,164.92,1264.42,SnapScan,Store,Pending
9406,2025-11-26,89.0,14,2,1,450.44,0.0,450.44,67.57,518.01,Cash,Online,Completed
9407,2025-08-26,1964.0,10,4,1,2931.22,0.0,2931.22,439.68,3370.9,PayFast,Store,Pending
9408,2024-09-22,2070.0,20,2,1,2551.64,0.1,2551.64,382.75,2934.39,Debit Card,Phone,Cancelled
9409,2024-10-17,742.0,10,10,10,2638.1,0.1,26381.0,3957.15,30338.15,Debit Card,Phone,Completed
9410,2025-04-22,1211.0,7,1,4,2179.18,0.0,8716.72,1307.51,10024.23,Debit Card,Phone,Completed
9411,2025-04-17,2047.0,4,6,1,5390.46,0.1,5390.46,808.57,6199.03,Cash,Store,Pending
9412,2025-02-05,675.0,7,7,1,2179.18,0.0,2179.18,326.88,2506.06,Cash,Store,Completed
9413,2025-09-16,62.0,6,8,2,5524.19,0.0,11048.38,1657.26,12705.64,Card,Phone,Pending
9414,2024-04-10,2149.0,13,2,1,10475.43,0.0,10475.43,1571.31,12046.74,PayFast,Web,Completed
9415,2024-12-24,497.0,9,7,1,1422.92,0.0,1422.92,213.44,1636.36,SnapScan,Web,Cancelled
9416,2024-01-03,705.0,9,1,1,1422.92,0.0,1422.92,213.44,1636.36,SnapScan,Online,Completed
9417,2025-06-21,1436.0,12,5,3,3177.76,0.0,9533.28,1429.99,10963.27,Debit Card,Web,Cancelled
9418,2025-08-08,929.0,3,3,1,6467.99,0.0,6467.99,970.2,7438.19,Card,Store,Completed
9419,2025-10-10,1922.0,9,6,5,1351.77,0.05,6758.85,1013.83,7772.68,Debit Card,Store,Completed
9420,2025-02-14,274.0,10,1,1,2491.54,0.15,2491.54,373.73,2865.27,EFT,Store,Returned
9421,2024-09-16,1810.0,18,7,2,1185.34,0.2,2370.68,355.6,2726.28,Cash,Online,Cancelled
9422,2024-01-03,1784.0,14,1,5,360.35,0.2,1801.75,270.26,2072.01,SnapScan,Store,Returned
9423,2024-09-05,82.0,1,2,1,12793.94,0.0,12793.94,1919.09,14713.03,Card,Online,Completed
9424,2024-03-30,1465.0,16,6,1,4859.19,0.1,4859.19,728.88,5588.07,SnapScan,Web,Pending
9425,2024-05-06,865.0,20,1,2,2835.15,0.0,5670.3,850.54,6520.84,Debit Card,Online,Completed
9426,2025-08-27,1676.0,19,6,1,2812.65,0.1,2812.65,421.9,3234.55,SnapScan,Online,Cancelled
9427,2025-03-04,1430.0,10,8,2,2931.22,0.0,5862.44,879.37,6741.81,Cash,Online,Returned
9428,2025-08-14,1574.0,8,2,1,494.78,0.1,494.78,74.22,569.0,Debit Card,Web,Completed
9429,2025-11-09,243.0,14,3,1,405.4,0.1,405.4,60.81,466.21,SnapScan,Web,Completed
9430,2024-07-09,546.0,19,5,3,2656.39,0.15,7969.17,1195.38,9164.55,Debit Card,Store,Returned
9431,2024-11-03,1317.0,3,2,1,5174.39,0.2,5174.39,776.16,5950.55,PayFast,Store,Completed
9432,2025-01-26,771.0,4,1,2,5989.4,0.0,11978.8,1796.82,13775.62,Debit Card,Store,Cancelled
9433,2024-04-28,1754.0,8,10,2,549.75,0.0,1099.5,164.92,1264.42,EFT,Phone,Completed
9434,2024-05-14,267.0,2,7,2,896.27,0.15,1792.54,268.88,2061.42,SnapScan,Online,Completed
9435,2025-12-29,822.0,3,8,3,6144.59,0.05,18433.77,2765.07,21198.84,PayFast,Store,Completed
9436,2025-06-10,1086.0,15,9,1,2038.29,0.2,2038.29,305.74,2344.03,Cash,Store,Completed
9437,2024-10-29,1142.0,5,7,3,10996.61,0.1,32989.83,4948.47,37938.3,Cash,Phone,Pending
9438,2025-11-15,445.0,12,2,1,3177.76,0.0,3177.76,476.66,3654.42,Cash,Web,Completed
9439,2025-12-12,2108.0,20,8,1,2409.88,0.15,2409.88,361.48,2771.36,Card,Phone,Returned
9440,2024-01-19,1563.0,6,4,3,5524.19,0.0,16572.57,2485.89,19058.46,EFT,Store,Pending
9441,2024-07-15,465.0,18,10,1,1407.6,0.05,1407.6,211.14,1618.74,EFT,Web,Cancelled
9442,2024-09-10,1686.0,17,6,1,5719.85,0.2,5719.85,857.98,6577.83,Cash,Store,Completed
9443,2025-02-14,391.0,9,4,1,1422.92,0.0,1422.92,213.44,1636.36,Debit Card,Online,Completed
9444,2025-10-07,50.0,6,5,1,5247.98,0.05,5247.98,787.2,6035.18,Unknown,Store,Pending
9445,2025-04-14,516.0,19,10,1,2812.65,0.1,2812.65,421.9,3234.55,Card,Online,Returned
9446,2024-09-03,1067.0,15,3,3,2547.86,0.0,7643.58,1146.54,8790.12,SnapScan,Web,Pending
9447,2025-09-18,191.0,16,2,2,4319.28,0.2,8638.56,1295.78,9934.34,Cash,Online,Cancelled
9448,2024-03-17,259.0,17,6,1,6792.32,0.05,6792.32,1018.85,7811.17,EFT,Phone,Completed
9449,2025-10-11,937.0,19,1,2,3125.17,0.0,6250.34,937.55,7187.89,PayFast,Online,Returned
9450,2025-11-13,620.0,9,9,2,1209.48,0.15,2418.96,362.84,2781.8,SnapScan,Store,Completed
9451,2024-07-09,1316.0,19,5,2,2968.91,0.05,5937.82,890.67,6828.49,Cash,Store,Returned
9452,2025-06-08,523.0,19,10,3,3125.17,0.0,9375.51,1406.33,10781.84,Card,Store,Pending
9453,2024-01-22,444.0,17,8,3,5719.85,0.2,17159.55,2573.93,19733.48,EFT,Online,Cancelled
9454,2024-05-11,1329.0,3,4,5,5821.19,0.1,29105.95,4365.89,33471.84,PayFast,Web,Completed
9455,2025-03-27,1902.0,4,4,3,5989.4,0.0,17968.2,2695.23,20663.43,SnapScan,Phone,Returned
9456,2024-09-01,2115.0,7,5,1,1961.26,0.1,1961.26,294.19,2255.45,PayFast,Web,Completed
9457,2025-08-14,719.0,16,8,1,5399.1,0.0,5399.1,809.87,6208.97,SnapScan,Phone,Completed
9458,2024-03-19,1006.0,5,7,1,11607.54,0.05,11607.54,1741.13,13348.67,SnapScan,Store,Completed
9459,2025-01-18,1252.0,13,9,1,9951.66,0.05,9951.66,1492.75,11444.41,Debit Card,Web,Pending
9460,2024-12-27,1005.0,9,1,4,1422.92,0.0,5691.68,853.75,6545.43,Card,Online,Pending
9461,2025-10-15,1918.0,2,5,1,949.0,0.1,949.0,142.35,1091.35,Debit Card,Online,Completed
9462,2025-05-22,1474.0,19,5,1,2656.39,0.15,2656.39,398.46,3054.85,EFT,Web,Completed
9463,2024-02-18,1255.0,2,2,2,949.0,0.1,1898.0,284.7,2182.7,Debit Card,Web,Pending
9464,2025-09-13,1062.0,15,10,5,2165.68,0.15,10828.4,1624.26,12452.66,Debit Card,Web,Completed
9465,2025-12-11,785.0,16,1,3,4589.24,0.15,13767.72,2065.16,15832.88,EFT,Phone,Pending
9466,2025-12-04,2056.0,15,6,4,2547.86,0.0,10191.44,1528.72,11720.16,SnapScan,Online,Pending
9467,2024-12-01,213.0,20,7,4,2551.64,0.1,10206.56,1530.98,11737.54,PayFast,Store,Completed
9468,2024-03-26,1571.0,17,6,4,6792.32,0.05,27169.28,4075.39,31244.67,Debit Card,Online,Completed
9469,2025-04-18,28.0,17,10,3,7149.81,0.0,21449.43,3217.41,24666.84,SnapScan,Online,Pending
9470,2024-11-06,1677.0,3,7,1,6144.59,0.05,6144.59,921.69,7066.28,SnapScan,Online,Returned
9471,2024-03-27,542.0,3,7,1,5174.39,0.2,5174.39,776.16,5950.55,SnapScan,Web,Returned
9472,2024-05-18,2120.0,6,5,2,5247.98,0.05,10495.96,1574.39,12070.35,SnapScan,Web,Pending
9473,2024-09-09,275.0,2,9,1,843.55,0.2,843.55,126.53,970.08,Cash,Online,Completed
9474,2024-06-20,1980.0,3,5,1,6144.59,0.05,6144.59,921.69,7066.28,PayFast,Online,Returned
9475,2024-10-07,1790.0,6,7,1,5524.19,0.0,5524.19,828.63,6352.82,Debit Card,Online,Completed
9476,,2138.0,11,6,1,213.74,0.2,213.74,32.06,245.8,Debit Card,Online,Returned
9477,2024-07-30,1990.0,15,8,1,2547.86,0.0,2547.86,382.18,2930.04,Card,Online,Completed
9478,2024-02-08,421.0,14,6,2,427.92,0.05,855.84,128.38,984.22,Card,Unknown,Completed
9479,2025-12-27,900.0,19,10,1,3125.17,0.0,3125.17,468.78,3593.95,Card,Web,Completed
9480,2025-06-06,1987.0,15,2,2,2420.47,0.05,4840.94,726.14,5567.08,Cash,Web,Completed
9481,2025-06-12,725.0,7,2,5,2179.18,0.0,10895.9,1634.38,12530.28,PayFast,Store,Completed
9482,2024-04-12,993.0,4,10,2,5090.99,0.15,10181.98,1527.3,11709.28,Debit Card,Phone,Returned
9483,2024-06-28,,17,4,1,5719.85,0.2,5719.85,857.98,6577.83,Cash,Web,Cancelled
9484,2025-04-04,1781.0,19,9,3,3125.17,0.0,9375.51,1406.33,10781.84,Debit Card,Phone,Completed
9485,2024-05-15,1029.0,15,3,1,2547.86,0.0,2547.86,382.18,2930.04,SnapScan,Phone,Completed
9486,2025-05-25,917.0,18,9,1,1407.6,0.05,1407.6,211.14,1618.74,Card,Online,Cancelled
9487,2025-03-30,78.0,7,5,4,2179.18,0.0,8716.72,1307.51,10024.23,EFT,Online,Completed
9488,2025-06-08,1797.0,18,1,3,1481.68,0.0,4445.04,666.76,5111.8,Debit Card,Web,Returned
9489,2024-10-09,252.0,7,5,1,1852.3,0.15,1852.3,277.84,2130.14,Debit Card,Store,Completed
9490,2024-10-24,798.0,17,4,1,6792.32,0.05,6792.32,1018.85,7811.17,Cash,Online,Completed
9491,2025-12-24,1659.0,18,6,1,1333.51,0.1,1333.51,200.03,1533.54,SnapScan,Store,Pending
9492,2024-06-09,1426.0,2,6,4,843.55,0.2,3374.2,506.13,3880.33,Debit Card,Store,Returned
9493,2024-01-25,1506.0,14,5,1,450.44,0.0,450.44,67.57,518.01,EFT,Store,Returned
9494,2025-10-07,1268.0,2,1,3,1001.72,0.05,3005.16,450.77,3455.93,SnapScan,Online,Pending
9495,2025-07-17,1099.0,20,5,2,2835.15,0.0,5670.3,850.54,6520.84,EFT,Web,Completed
9496,2025-04-30,1009.0,17,4,2,5719.85,0.2,11439.7,1715.96,13155.66,SnapScan,Phone,Cancelled
9497,2024-03-30,701.0,17,6,1,6792.32,0.05,6792.32,1018.85,7811.17,Debit Card,Phone,Completed
9498,2025-08-24,2119.0,9,7,2,1280.63,0.1,2561.26,384.19,2945.45,Cash,Store,Completed
9499,2024-03-02,964.0,13,9,1,10475.43,0.0,10475.43,1571.31,12046.74,SnapScan,Phone,Completed
9500,2025-01-19,373.0,15,1,2,2293.07,0.1,4586.14,687.92,5274.06,PayFast,Store,Completed
9501,2024-12-24,1551.0,3,7,1,6467.99,0.0,6467.99,970.2,7438.19,EFT,Web,Pending
9502,2024-06-28,1655.0,14,5,1,360.35,0.2,360.35,54.05,414.4,SnapScan,Web,Completed
9503,2024-04-06,1920.0,14,3,5,360.35,0.2,1801.75,270.26,2072.01,Debit Card,Store,Pending
9504,2024-11-23,981.0,11,1,3,213.74,0.2,641.22,96.18,737.4,SnapScan,Store,Cancelled
9505,2025-02-22,1947.0,17,8,1,7149.81,0.0,7149.81,1072.47,8222.28,EFT,Online,Completed
9506,2024-09-02,573.0,7,9,1,2179.18,0.0,2179.18,326.88,2506.06,EFT,Store,Cancelled
9507,2024-03-25,385.0,3,10,3,5497.79,0.15,16493.37,2474.01,18967.38,Card,Web,Completed
9508,2024-12-27,1644.0,1,5,1,12793.94,0.0,12793.94,1919.09,14713.03,PayFast,Online,Returned
9509,2024-03-07,721.0,7,1,3,2179.18,0.0,6537.54,980.63,7518.17,EFT,Store,Completed
9510,2024-05-19,1509.0,11,2,2,227.1,0.15,454.2,68.13,522.33,EFT,Phone,Cancelled
9511,2024-12-12,2083.0,3,10,2,6467.99,0.0,12935.98,1940.4,14876.38,SnapScan,Store,Pending
9512,2024-07-19,114.0,20,1,1,2268.12,0.2,2268.12,340.22,2608.34,Unknown,Online,Pending
9513,2025-02-16,1858.0,2,10,1,1054.44,0.0,1054.44,158.17,1212.61,Debit Card,Online,Cancelled
9514,2024-06-22,871.0,17,4,2,6792.32,0.05,13584.64,2037.7,15622.34,SnapScan,Store,Pending
9515,2025-06-20,453.0,8,2,3,549.75,0.0,1649.25,247.39,1896.64,PayFast,Online,Completed
9516,2025-06-05,1135.0,5,8,5,10996.61,0.1,54983.05,8247.46,63230.51,Cash,Phone,Completed
9517,2025-03-21,930.0,16,7,1,5399.1,0.0,5399.1,809.87,6208.97,Card,Store,Returned
9518,2024-07-08,978.0,16,5,1,4859.19,0.1,4859.19,728.88,5588.07,Debit Card,Store,Cancelled
9519,2024-06-22,389.0,10,3,2,2931.22,0.0,5862.44,879.37,6741.81,SnapScan,Phone,Completed
9520,2025-05-31,1850.0,11,7,1,227.1,0.15,227.1,34.06,261.16,Debit Card,Store,Completed
9521,2024-10-01,1812.0,4,3,2,5989.4,0.0,11978.8,1796.82,13775.62,Unknown,Phone,Completed
9522,2025-07-17,603.0,1,10,2,12154.24,0.05,24308.48,3646.27,27954.75,Debit Card,Online,Completed
9523,2025-06-21,1054.0,17,4,2,6434.83,0.1,12869.66,1930.45,14800.11,EFT,Web,Completed
9524,2024-05-18,2111.0,3,2,2,5497.79,0.15,10995.58,1649.34,12644.92,PayFast,Online,Cancelled
9525,2025-04-09,623.0,17,9,1,6434.83,0.1,6434.83,965.22,7400.05,Debit Card,Online,Pending
